id,gender,age_o,dec_o,field,imprelig,from,income,go_out,sports,gaming,theater,music,shopping,clubbing
4986,1,23,1,Urban Planning,1,"Dallas, Texas",,3,9,4,7,6,4,6
4987,1,30,1,Urban Planning,1,"Dallas, Texas",,3,9,4,7,6,4,6
4988,1,36,1,Urban Planning,1,"Dallas, Texas",,3,9,4,7,6,4,6
4989,1,29,0,Urban Planning,1,"Dallas, Texas",,3,9,4,7,6,4,6
4990,1,30,0,Urban Planning,1,"Dallas, Texas",,3,9,4,7,6,4,6
4991,1,29,0,Urban Planning,1,"Dallas, Texas",,3,9,4,7,6,4,6
4992,1,22,0,Urban Planning,1,"Dallas, Texas",,3,9,4,7,6,4,6
4993,1,34,0,Urban Planning,1,"Dallas, Texas",,3,9,4,7,6,4,6
4994,1,34,0,Urban Planning,1,"Bombay, India",,2,4,6,10,7,5,6
4995,1,25,0,Urban Planning,1,"Bombay, India",,2,4,6,10,7,5,6
4996,1,23,1,Urban Planning,1,"Bombay, India",,2,4,6,10,7,5,6
4997,1,30,1,Urban Planning,1,"Bombay, India",,2,4,6,10,7,5,6
4998,1,36,1,Urban Planning,1,"Bombay, India",,2,4,6,10,7,5,6
4999,1,29,0,Urban Planning,1,"Bombay, India",,2,4,6,10,7,5,6
5000,1,30,0,Urban Planning,1,"Bombay, India",,2,4,6,10,7,5,6
5001,1,29,0,Urban Planning,1,"Bombay, India",,2,4,6,10,7,5,6
5002,1,22,0,Urban Planning,1,"Bombay, India",,2,4,6,10,7,5,6
5003,1,34,0,Urban Planning,1,"Bombay, India",,2,4,6,10,7,5,6
5004,1,34,1,,,,,,,,,,,
5005,1,25,1,,,,,,,,,,,
5006,1,23,1,,,,,,,,,,,
5007,1,30,1,,,,,,,,,,,
5008,1,36,1,,,,,,,,,,,
5009,1,29,0,,,,,,,,,,,
5010,1,30,1,,,,,,,,,,,
5011,1,29,0,,,,,,,,,,,
5012,1,22,0,,,,,,,,,,,
5013,1,34,1,,,,,,,,,,,
5014,1,34,1,,,,,,,,,,,
5015,1,25,0,,,,,,,,,,,
5016,1,23,1,,,,,,,,,,,
5017,1,30,1,,,,,,,,,,,
5018,1,36,1,,,,,,,,,,,
5019,1,29,0,,,,,,,,,,,
5020,1,30,1,,,,,,,,,,,
5021,1,29,0,,,,,,,,,,,
5022,1,22,1,,,,,,,,,,,
5023,1,34,1,,,,,,,,,,,
5024,0,34,0,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5025,0,30,1,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5026,0,23,1,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5027,0,27,1,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5028,0,30,1,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5029,0,27,1,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5030,0,27,0,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5031,0,24,1,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5032,0,25,0,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5033,0,28,0,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5034,0,27,1,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5035,0,27,0,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5036,0,29,0,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5037,0,30,0,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5038,0,27,0,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5039,0,25,0,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5040,0,26,0,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5041,0,29,0,Political Science,10,New Jersey,,1,1,1,10,10,9,6
5042,0,34,0,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5043,0,30,0,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5044,0,23,1,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5045,0,27,0,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5046,0,30,0,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5047,0,27,0,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5048,0,27,1,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5049,0,24,0,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5050,0,25,1,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5051,0,28,0,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5052,0,27,0,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5053,0,27,0,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5054,0,29,0,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5055,0,30,0,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5056,0,27,0,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5057,0,25,0,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5058,0,26,0,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5059,0,29,0,Ed.D. in higher education policy at TC,1,"Palo Alto, CA",,3,3,1,8,4,10,8
5060,0,34,1,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5061,0,30,1,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5062,0,23,0,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5063,0,27,0,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5064,0,30,1,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5065,0,27,0,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5066,0,27,0,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5067,0,24,0,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5068,0,25,0,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5069,0,28,0,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5070,0,27,0,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5071,0,27,0,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5072,0,29,0,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5073,0,30,0,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5074,0,27,0,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5075,0,25,0,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5076,0,26,0,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5077,0,29,0,Epidemiology,6,New York,"25,831.00",1,6,2,8,9,9,3
5078,0,34,0,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5079,0,30,1,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5080,0,23,0,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5081,0,27,1,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5082,0,30,1,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5083,0,27,1,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5084,0,27,0,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5085,0,24,1,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5086,0,25,1,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5087,0,28,0,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5088,0,27,0,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5089,0,27,0,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5090,0,29,0,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5091,0,30,0,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5092,0,27,0,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5093,0,25,0,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5094,0,26,1,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5095,0,29,0,International Security Policy - SIPA,3,New Mexico,"28,759.00",3,9,3,9,9,9,9
5096,0,34,0,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5097,0,30,0,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5098,0,23,1,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5099,0,27,1,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5100,0,30,0,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5101,0,27,1,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5102,0,27,0,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5103,0,24,1,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5104,0,25,1,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5105,0,28,0,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5106,0,27,0,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5107,0,27,0,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5108,0,29,1,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5109,0,30,0,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5110,0,27,0,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5111,0,25,0,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5112,0,26,0,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5113,0,29,0,Nutrition,6,Brooklyn,"25,401.00",4,5,4,7,9,6,8
5114,0,34,0,,,,,,,,,,,
5115,0,30,1,,,,,,,,,,,
5116,0,23,1,,,,,,,,,,,
5117,0,27,1,,,,,,,,,,,
5118,0,30,0,,,,,,,,,,,
5119,0,27,1,,,,,,,,,,,
5120,0,27,1,,,,,,,,,,,
5121,0,24,1,,,,,,,,,,,
5122,0,25,1,,,,,,,,,,,
5123,0,28,1,,,,,,,,,,,
5124,0,27,1,,,,,,,,,,,
5125,0,27,1,,,,,,,,,,,
5126,0,29,1,,,,,,,,,,,
5127,0,30,0,,,,,,,,,,,
5128,0,27,1,,,,,,,,,,,
5129,0,25,0,,,,,,,,,,,
5130,0,26,1,,,,,,,,,,,
5131,0,29,1,,,,,,,,,,,
5132,0,34,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5133,0,30,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5134,0,23,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5135,0,27,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5136,0,30,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5137,0,27,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5138,0,27,1,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5139,0,24,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5140,0,25,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5141,0,28,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5142,0,27,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5143,0,27,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5144,0,29,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5145,0,30,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5146,0,27,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5147,0,25,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5148,0,26,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5149,0,29,0,EDUCATION,1,"WASHINGTON, D.C.","19,264.00",1,1,1,3,7,10,8
5150,0,34,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5151,0,30,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5152,0,23,1,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5153,0,27,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5154,0,30,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5155,0,27,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5156,0,27,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5157,0,24,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5158,0,25,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5159,0,28,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5160,0,27,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5161,0,27,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5162,0,29,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5163,0,30,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5164,0,27,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5165,0,25,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5166,0,26,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5167,0,29,0,EDUCATION,3,CALIFORNIA,"41,778.00",1,3,1,10,7,10,9
5168,0,34,0,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5169,0,30,1,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5170,0,23,1,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5171,0,27,1,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5172,0,30,0,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5173,0,27,1,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5174,0,27,1,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5175,0,24,1,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5176,0,25,0,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5177,0,28,0,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5178,0,27,1,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5179,0,27,1,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5180,0,29,1,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5181,0,30,1,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5182,0,27,1,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5183,0,25,0,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5184,0,26,1,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5185,0,29,0,Organizational Psychology,7,New York,"35,963.00",2,2,1,8,9,6,6
5186,0,34,1,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5187,0,30,1,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5188,0,23,1,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5189,0,27,0,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5190,0,30,1,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5191,0,27,1,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5192,0,27,1,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5193,0,24,1,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5194,0,25,1,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5195,0,28,0,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5196,0,27,1,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5197,0,27,1,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5198,0,29,1,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5199,0,30,0,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5200,0,27,1,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5201,0,25,0,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5202,0,26,0,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5203,0,29,1,Applied Physiology & Nutrition,5,New Jersey,,3,9,7,9,9,5,7
5204,0,34,0,music education,3,Taiwan,,4,5,2,10,10,5,3
5205,0,30,1,music education,3,Taiwan,,4,5,2,10,10,5,3
5206,0,23,0,music education,3,Taiwan,,4,5,2,10,10,5,3
5207,0,27,1,music education,3,Taiwan,,4,5,2,10,10,5,3
5208,0,30,0,music education,3,Taiwan,,4,5,2,10,10,5,3
5209,0,27,0,music education,3,Taiwan,,4,5,2,10,10,5,3
5210,0,27,0,music education,3,Taiwan,,4,5,2,10,10,5,3
5211,0,24,1,music education,3,Taiwan,,4,5,2,10,10,5,3
5212,0,25,1,music education,3,Taiwan,,4,5,2,10,10,5,3
5213,0,28,0,music education,3,Taiwan,,4,5,2,10,10,5,3
5214,0,27,0,music education,3,Taiwan,,4,5,2,10,10,5,3
5215,0,27,0,music education,3,Taiwan,,4,5,2,10,10,5,3
5216,0,29,1,music education,3,Taiwan,,4,5,2,10,10,5,3
5217,0,30,0,music education,3,Taiwan,,4,5,2,10,10,5,3
5218,0,27,1,music education,3,Taiwan,,4,5,2,10,10,5,3
5219,0,25,0,music education,3,Taiwan,,4,5,2,10,10,5,3
5220,0,26,0,music education,3,Taiwan,,4,5,2,10,10,5,3
5221,0,29,0,music education,3,Taiwan,,4,5,2,10,10,5,3
5222,0,34,0,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5223,0,30,0,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5224,0,23,1,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5225,0,27,1,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5226,0,30,0,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5227,0,27,0,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5228,0,27,0,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5229,0,24,0,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5230,0,25,1,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5231,0,28,0,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5232,0,27,0,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5233,0,27,0,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5234,0,29,0,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5235,0,30,1,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5236,0,27,0,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5237,0,25,0,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5238,0,26,0,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5239,0,29,0,Music Education,6,Taiwan,,3,8,4,9,10,7,5
5240,0,34,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5241,0,30,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5242,0,23,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5243,0,27,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5244,0,30,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5245,0,27,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5246,0,27,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5247,0,24,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5248,0,25,1,music education,7,Taiwan,,1,3,8,9,9,8,5
5249,0,28,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5250,0,27,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5251,0,27,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5252,0,29,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5253,0,30,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5254,0,27,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5255,0,25,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5256,0,26,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5257,0,29,0,music education,7,Taiwan,,1,3,8,9,9,8,5
5258,0,34,0,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5259,0,30,1,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5260,0,23,1,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5261,0,27,1,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5262,0,30,1,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5263,0,27,1,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5264,0,27,0,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5265,0,24,1,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5266,0,25,1,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5267,0,28,0,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5268,0,27,1,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5269,0,27,1,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5270,0,29,0,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5271,0,30,0,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5272,0,27,0,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5273,0,25,0,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5274,0,26,0,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5275,0,29,0,Clinical Psychology,8,Manhattan,"49,409.00",1,10,1,10,10,10,1
5276,0,34,0,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5277,0,30,1,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5278,0,23,1,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5279,0,27,1,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5280,0,30,1,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5281,0,27,1,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5282,0,27,0,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5283,0,24,0,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5284,0,25,1,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5285,0,28,1,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5286,0,27,1,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5287,0,27,1,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5288,0,29,0,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5289,0,30,1,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5290,0,27,0,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5291,0,25,0,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5292,0,26,0,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5293,0,29,1,Clinical Psychology,2,NJ,,3,9,1,9,9,9,9
5294,0,34,0,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5295,0,30,0,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5296,0,23,0,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5297,0,27,0,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5298,0,30,1,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5299,0,27,0,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5300,0,27,1,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5301,0,24,1,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5302,0,25,0,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5303,0,28,0,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5304,0,27,0,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5305,0,27,0,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5306,0,29,0,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5307,0,30,0,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5308,0,27,1,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5309,0,25,0,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5310,0,26,0,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5311,0,29,0,Counseling Psychology,4,Pennsylvania,"31,516.00",2,10,1,8,10,5,5
5312,0,34,0,education,10,"atlanta, ga","36,223.00",2,2,1,10,7,8,7
5313,0,30,0,education,10,"atlanta, ga","36,223.00",2,2,1,10,7,8,7
5314,0,23,0,education,10,"atlanta, ga","36,223.00",2,2,1,10,7,8,7
5315,0,27,1,education,10,"atlanta, ga","36,223.00",2,2,1,10,7,8,7
5316,0,30,1,education,10,"atlanta, ga","36,223.00",2,2,1,10,7,8,7
5317,0,27,1,education,10,"atlanta, ga","36,223.00",2,2,1,10,7,8,7
5318,0,27,0,education,10,"atlanta, ga","36,223.00",2,2,1,10,7,8,7
5319,0,24,1,education,10,"atlanta, ga","36,223.00",2,2,1,10,7,8,7
5320,0,25,0,education,10,"atlanta, ga","36,223.00",2,2,1,10,7,8,7
5321,0,28,1,education,10,"atlanta, ga","36,223.00",2,2,1,10,7,8,7
5322,0,27,0,education,10,"atlanta, ga","36,223.00",2,2,1,10,7,8,7
5323,0,27,0,education,10,"atlanta, ga","36,223.00",2,2,1,10,7,8,7
5324,0,29,1,education,10,"atlanta, ga","36,223.00",2,2,1,10,7,8,7
